X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.2565,-1.712062E-05,3.8475,0,0.2565,-1.376364E-05,3.8475,0
0.2574,-1.510643E-05,3.861,0,0.2574,-3.356985E-05,3.861,0
0.2583,6.713969E-06,3.8745,0,0.2583,-3.256275E-05,3.8745,0
0.2592,3.054856E-05,3.888,0,0.2592,-1.913481E-05,3.888,0
0.2601,1.040665E-05,3.9015,0,0.2601,-4.43122E-05,3.9015,0
0.261,-1.846342E-05,3.915,0,0.261,-0.0001117876,3.915,0
0.2619,9.063859E-06,3.9285,0,0.2619,-0.0001067521,3.9285,0
0.2628,1.242084E-05,3.942,0,0.2628,-1.745632E-05,3.942,0
0.2637,-4.129091E-05,3.9555,0,0.2637,-5.471885E-05,3.9555,0
0.2646,1.678492E-06,3.969,0,0.2646,-5.740444E-05,3.969,0
0.2655,2.1149E-05,3.9825,0,0.2655,9.466698E-05,3.9825,0
0.2664,1.007095E-06,3.996,0,0.2664,0.0001339437,3.996,0
0.2673,1.275654E-05,4.0095,0,0.2673,8.761731E-05,4.0095,0
0.2682,3.054856E-05,4.023,0,0.2682,5.404745E-05,4.023,0
0.2691,5.941863E-05,4.0365,0,0.2691,5.471885E-05,4.0365,0
0.27,9.231708E-05,4.05,0,0.27,-8.392462E-06,4.05,0
0.2709,9.634547E-05,4.0635,0,0.2709,-1.913481E-05,4.0635,0
0.2718,5.874724E-05,4.077,0,0.2718,-9.735256E-06,4.077,0
0.2727,6.54612E-05,4.0905,0,0.2727,1.510643E-05,4.0905,0
0.2736,5.337606E-05,4.104,0,0.2736,-1.644922E-05,4.104,0
0.2745,1.879912E-05,4.1175,0,0.2745,-5.270466E-05,4.1175,0
0.2754,-1.678492E-05,4.131,0,0.2754,-3.659113E-05,4.131,0
0.2763,-6.311131E-05,4.1445,0,0.2763,-7.721065E-06,4.1445,0
0.2772,-0.0001332723,4.158,0,0.2772,-2.618448E-05,4.158,0
0.2781,-7.653925E-05,4.1715,0,0.2781,-7.821774E-05,4.1715,0
0.279,-8.96315E-05,4.185,0,0.279,-7.217517E-05,4.185,0
0.2799,-0.0001144732,4.1985,0,0.2799,-6.982528E-05,4.1985,0
0.2808,-0.0001097734,4.212,0,0.2808,-9.835965E-05,4.212,0
0.2817,-0.0001087663,4.2255,0,0.2817,-7.687495E-05,4.2255,0
0.2826,-1.678492E-05,4.239,0,0.2826,-4.33051E-05,4.239,0
0.2835,2.853437E-05,4.2525,0,0.2835,1.342794E-05,4.2525,0
0.2844,5.304036E-05,4.266,0,0.2844,5.001907E-05,4.266,0
0.2853,7.956054E-05,4.2795,0,0.2853,-1.174945E-05,4.2795,0
0.2862,3.121996E-05,4.293,0,0.2862,-2.719158E-05,4.293,0
0.2871,1.544213E-05,4.3065,0,0.2871,3.558404E-05,4.3065,0
0.288,-5.807584E-05,4.32,0,0.288,5.203327E-05,4.32,0
0.2889,-3.826963E-05,4.3335,0,0.2889,1.846342E-05,4.3335,0
0.2898,-2.920577E-05,4.347,0,0.2898,-3.692683E-06,4.347,0
0.2907,-3.356985E-07,4.3605,0,0.2907,-1.376364E-05,4.3605,0
0.2916,-1.477073E-05,4.374,0,0.2916,-1.879912E-05,4.374,0
0.2925,-0.0001171588,4.3875,0,0.2925,-1.107805E-05,4.3875,0
0.2934,-0.0001373007,4.401,0,0.2934,-5.706874E-06,4.401,0
0.2943,-3.994812E-05,4.4145,0,0.2943,-3.155566E-05,4.4145,0
0.2952,4.36408E-05,4.428,0,0.2952,-3.054856E-05,4.428,0
0.2961,2.517739E-05,4.4415,0,0.2961,5.035477E-06,4.4415,0
0.297,9.735256E-06,4.455,0,0.297,-2.920577E-05,4.455,0
0.2979,-6.713969E-07,4.4685,0,0.2979,-0.0001252155,4.4685,0
0.2988,2.349889E-05,4.482,0,0.2988,-0.000256138,4.482,0
0.2997,5.337606E-05,4.4955,0,0.2997,-0.0003172351,4.4955,0
0.3006,0.0001037308,4.509,0,0.3006,-0.0002658732,4.509,0
0.3015,0.0001849699,4.5225,0,0.3015,-0.0001641566,4.5225,0
