X[s],"R TIBIALIS ANTERIOR: EMG 1",X[s],"R TIBIALIS ANTERIOR: ACC X 1",X[s],"R TIBIALIS ANTERIOR: ACC Y 1",X[s],"R TIBIALIS ANTERIOR: ACC Z 1",X[s],"R PERONEUS LONGUS: EMG 2",X[s],"R PERONEUS LONGUS: ACC X 2",X[s],"R PERONEUS LONGUS: ACC Y 2",X[s],"R PERONEUS LONGUS: ACC Z 2",X[s],"R GASTROCNEMIUS: EMG 3",X[s],"R GASTROCNEMIUS: ACC X 3",X[s],"R GASTROCNEMIUS: ACC Y 3",X[s],"R GASTROCNEMIUS: ACC Z 3",X[s],"R RECTUS FEMORIS: EMG 4",X[s],"R RECTUS FEMORIS: ACC X 4",X[s],"R RECTUS FEMORIS: ACC Y 4",X[s],"R RECTUS FEMORIS: ACC Z 4",X[s],"R_Tibia: EMG 5 (IM)",X[s],"R_Tibia: ACC X 5 (IM)",X[s],"R_Tibia: ACC Y 5 (IM)",X[s],"R_Tibia: ACC Z 5 (IM)",X[s],"R_Tibia: Gyro X 5 (IM)",X[s],"R_Tibia: Gyro Y 5 (IM)",X[s],"R_Tibia: Gyro Z 5 (IM)",X[s],"R_Tibia: Mag X 5 (IM)",X[s],"R_Tibia: Mag Y 5 (IM)",X[s],"R_Tibia: Mag Z 5 (IM)",X[s],"R_Foot_Switch: EMG 16",X[s],"R_Foot_Switch: ACC X 16",X[s],"R_Foot_Switch: ACC Y 16",X[s],"R_Foot_Switch: ACC Z 16"
0.01557692,0,0.2025,0.9949737,0.2025,-1.067725,0.2025,-0.4480738,0.01557692,0,0.2025,-0.2201416,0.2025,-1.966804,0.2025,-0.5252052,0.01557692,0,0.2025,-1.909894,0.2025,1.904877,0.2025,1.639833,0.01557692,0,0.2025,-1.213104,0.2025,1.907573,0.2025,-0.5713969,0.027,0,0.2025,0.3671875,0.2025,-1.617188,0.2025,-1.008789,0.2025,-430.4268,0.2025,144.1463,0.2025,-22.07317,0.405,-91.8,0.405,7.2,0.405,57.4,0.01557692,0.7166154,0.2025,-48.46683,0.2025,-48.46683,0.2025,-48.46683
0.01609615,0,0.20925,0.4954889,0.20925,0.02022207,0.20925,-0.1140552,0.01609615,0,0.20925,-0.2712459,0.20925,-0.4035474,0.20925,0.2076393,0.01609615,0,0.20925,-1.837672,0.20925,0.5542881,0.20925,0.473821,0.01609615,0,0.20925,0.3092227,0.20925,1.541191,0.20925,-1.236001,0.0279,0,0.20925,0.2177734,0.20925,-2.464844,0.20925,0.09082031,0.20925,-297.1951,0.20925,-125.7317,0.20925,-25.42683,0.4185,-91.6,0.4185,7.4,0.4185,57.1,0.01609615,0.7166154,0.20925,-48.46683,0.20925,-48.46683,0.20925,-48.46683
0.01661539,0,0.216,-0.3156744,0.216,0.9342597,0.216,0.2729177,0.01661539,0,0.216,-0.8333931,0.216,1.104858,0.216,0,0.01661539,0,0.216,-1.231802,0.216,-1.163224,0.216,0.2760523,0.01661539,0,0.216,0.08325226,0.216,1.792083,0.216,-1.839817,0.0288,0,0.216,0.2851563,0.216,-2.494629,0.216,-0.3154297,0.216,-128.6585,0.216,-374.5732,0.216,-39.7561,0.432,-91,0.432,7.8,0.432,56,0.01661539,0.7166154,0.216,-48.46683,0.216,-48.46683,0.216,-48.46683
0.01713462,0,0.22275,-1.658289,0.22275,1.83212,0.22275,1.197579,0.01713462,0,0.22275,-1.619613,0.22275,1.82184,0.22275,0.1058553,0.01713462,0,0.22275,-0.9990835,0.22275,-1.924394,0.22275,0.3131339,0.01713462,0,0.22275,-0.444012,0.22275,1.891643,0.22275,-1.013115,0.0297,0,0.22275,1.023926,0.22275,-1.541992,0.22275,-1.004883,0.22275,-102.3171,0.22275,-485.5488,0.22275,-83.41463,0.4455,-91.5,0.4455,7.8,0.4455,55.9,0.01713462,0.7166154,0.22275,-48.46683,0.22275,-48.46683,0.22275,-48.46683
0.01765385,0,0.2295,-1.926013,0.2295,1.985807,0.2295,1.095744,0.01765385,0,0.2295,-1.116432,0.2295,1.915871,0.2295,0.1547116,0.01765385,0,0.2295,-0.826551,0.2295,-2.037594,0.2295,-0.3708165,0.01765385,0,0.2295,-0.7809855,0.2295,1.346053,0.2295,0.04052461,0.0306,0,0.2295,0.7504883,0.2295,-1.25293,0.2295,-1.040039,0.2295,-161.7683,0.2295,-225.2439,0.2295,-34.87805,0.459,-91,0.459,8.2,0.459,56.1,0.01765385,0.7166154,0.2295,-48.46683,0.2295,-48.46683,0.2295,-48.46683
0.01817308,0,0.23625,-0.5274559,0.23625,1.104125,0.23625,0.6843309,0.01817308,0,0.23625,0.06289759,0.23625,1.931542,0.23625,0.5659187,0.01817308,0,0.23625,-0.6780928,0.23625,-1.826809,0.23625,-1.297858,0.01817308,0,0.23625,-0.6263741,0.23625,0.852235,0.23625,0.2836723,0.0315,0,0.23625,0.04199219,0.23625,-1.465332,0.23625,-0.4833984,0.23625,-285.5488,0.23625,289.8781,0.23625,43.04878,0.4725,-90.8,0.4725,8.4,0.4725,54.9,0.01817308,0.7166154,0.23625,-48.46683,0.23625,-48.46683,0.23625,-48.46683
0.01869231,0,0.243,0.03995878,0.243,0.7077725,0.243,0.8961476,0.01869231,0,0.243,-0.05503539,0.243,0.9912378,0.243,0.4030645,0.01869231,0,0.243,-0.5938327,0.243,-0.4059574,0.243,-1.80876,0.01869231,0,0.243,-0.08721665,0.243,0.7486924,0.243,0.729443,0.0324,0,0.243,-0.4394531,0.243,-1.140625,0.243,-0.5678711,0.243,-331.8293,0.243,397.8049,0.243,50.67073,0.486,-90.3,0.486,8.3,0.486,54.6,0.01869231,0.7166154,0.243,-48.46683,0.243,-48.46683,0.243,-48.46683
0.01921154,0,0.24975,-0.06792993,0.24975,0.4974629,0.24975,1.189432,0.01921154,0,0.24975,-0.3773856,0.24975,0.5602648,0.24975,0.5129911,0.01921154,0,0.24975,-0.429325,0.24975,1.081252,0.24975,-1.903525,0.01921154,0,0.24975,0.4043681,0.24975,0.3066453,0.24975,1.025273,0.0333,0,0.24975,-0.6884766,0.24975,-0.7685547,0.24975,-0.4316406,0.24975,-243.0488,0.24975,212.9268,0.24975,31.09756,0.4995,-90.5,0.4995,8.5,0.4995,54.3,0.01921154,0.7166154,0.24975,-48.46683,0.24975,-48.46683,0.24975,-48.46683
0.01973077,0,0.2565,-0.4155713,0.2565,0.2183984,0.2565,1.205726,0.01973077,0,0.2565,-0.5818027,0.2565,0.795341,0.2565,0.65956,0.01973077,0,0.2565,-0.3611145,0.2565,1.779967,0.2565,-1.615112,0.01973077,0,0.2565,0.4122969,0.2565,-0.3464693,0.2565,1.00501,0.0342,0,0.2565,-0.9775391,0.2565,-0.7099609,0.2565,-0.7602539,0.2565,-153.4756,0.2565,36.70732,0.2565,25.79268,0.513,-90.4,0.513,8.6,0.513,53,0.01973077,0.7166154,0.2565,-48.46683,0.2565,-48.46683,0.2565,-48.46683
0.02025,0,0.26325,-0.8151591,0.26325,-0.0283109,0.26325,1.307561,0.02025,0,0.26325,-0.9631194,0.26325,1.042171,0.26325,0.4397067,0.02025,0,0.26325,-0.4213003,0.26325,1.377913,0.26325,-1.161892,0.02025,0,0.26325,0,0.26325,-1.07525,0.26325,1.203581,0.0351,0,0.26325,-1.208984,0.26325,-0.7338867,0.26325,-1.562988,0.26325,-180.2439,0.26325,26.34146,0.26325,41.15854,0.5265,-89.8,0.5265,8.4,0.5265,52.7,0.02025,0.7166154,0.26325,-48.46683,0.26325,-48.46683,0.26325,-48.46683
0.02076923,0,0.27,-1.458496,0.27,-0.2183984,0.27,1.604919,0.02076923,0,0.27,-1.654993,0.27,0.8227665,0.27,0.3745649,0.02076923,0,0.27,-0.3972259,0.27,0.5738052,0.27,-0.9517623,0.02076923,0,0.27,-1.193282,0.27,-1.915538,0.27,1.260315,0.036,0,0.27,-0.4179688,0.27,-1.33252,0.27,-1.405273,0.27,-250.7927,0.27,-98.84147,0.27,-2.621951,0.54,-89.3,0.54,8.2,0.54,51.4,0.02076923,0.7166154,0.27,-48.46683,0.27,-48.46683,0.27,-48.46683
0.02128846,0,0.27675,-1.878063,0.27675,-0.3437752,0.27675,1.466423,0.02128846,0,0.27675,-1.560647,0.27675,0.669967,0.27675,0.6066324,0.02128846,0,0.27675,-0.5898204,0.27675,-0.06245499,0.27675,-1.063007,0.02128846,0,0.27675,-1.883087,0.27675,-2.03501,0.27675,0.3647215,0.0369,0,0.27675,0.324707,0.27675,-2.14502,0.27675,-0.5703125,0.27675,-152.1342,0.27675,-314.8781,0.27675,-37.86586,0.5535,-89.3,0.5535,8.5,0.5535,51.2,0.02128846,0.7166154,0.27675,-48.46683,0.27675,-48.46683,0.27675,-48.46683
0.02180769,0,0.2835,-1.554397,0.2835,-0.3842193,0.2835,0.8676339,0.02180769,0,0.2835,-1.077121,0.2835,1.097022,0.2835,0.3827077,0.02180769,0,0.2835,-0.9870464,0.2835,-0.3005646,0.2835,-1.236055,0.02180769,0,0.2835,-1.978232,0.2835,-1.186757,0.2835,-0.6402888,0.0378,0,0.2835,0.5908203,0.2835,-1.967773,0.2835,-0.609375,0.2835,-24.81707,0.2835,-331.7683,0.2835,-19.63415,0.567,-87.9,0.567,8.4,0.567,50.3,0.02180769,0.7166154,0.2835,-48.46683,0.2835,-48.46683,0.2835,-48.46683
0.02232692,0,0.29025,-1.178784,0.29025,0.1213324,0.29025,0.6313767,0.02232692,0,0.29025,-0.8294621,0.29025,1.379113,0.29025,0.06514173,0.02232692,0,0.29025,-1.219765,0.29025,-0.4098609,0.29025,-1.145411,0.02232692,0,0.29025,-1.990125,0.29025,-0.1194722,0.29025,-0.2431476,0.0387,0,0.29025,0.53125,0.29025,-1.197754,0.29025,-0.8349609,0.29025,-46.40244,0.29025,-171.9512,0.29025,0.4268293,0.5805,-87.7,0.5805,8.2,0.5805,50,0.02232692,0.7166154,0.29025,-48.46683,0.29025,-48.46683,0.29025,-48.46683
0.02284615,0,0.297,-1.010957,0.297,1.043459,0.297,0.8146796,0.02284615,0,0.297,-0.6761491,0.297,1.155791,0.297,0.04478494,0.02284615,0,0.297,-1.19569,0.297,-0.7104255,0.297,-0.7704743,0.02284615,0,0.297,-1.79587,0.297,0.2389444,0.297,0.1175214,0.0396,0,0.297,0.2177734,0.297,-0.8022461,0.297,-0.4858398,0.297,-145.2439,0.297,46.52439,0.297,25.79268,0.594,-86.9,0.594,7.8,0.594,48,0.02284615,0.7166154,0.297,-48.46683,0.297,-48.46683,0.297,-48.46683
0.02336538,0,0.30375,-0.6633158,0.30375,1.581366,0.30375,0.818753,0.02336538,0,0.30375,-0.8215998,0.30375,1.046089,0.30375,0.03257087,0.02336538,0,0.30375,-0.983034,0.30375,-1.350589,0.30375,-0.2884128,0.02336538,0,0.30375,-1.189318,0.30375,0.3743462,0.30375,0.2472001,0.0405,0.001136507,0.30375,0.07080078,0.30375,-0.9575195,0.30375,-0.2202148,0.30375,-182.9878,0.30375,109.2683,0.30375,27.92683,0.6075,-85.9,0.6075,8,0.6075,46.8,0.02336538,0.7166154,0.30375,-48.46683,0.30375,-48.46683,0.30375,-48.46683
0.02388461,0,0.3105,-0.6273529,0.3105,1.108169,0.3105,0.4317802,0.02388461,0,0.3105,-0.8412553,0.3105,1.061761,0.3105,-0.1221407,0.02388461,0,0.3105,-0.7061795,0.3105,-1.928298,0.3105,0.02060091,0.02388461,0,0.3105,-0.6580893,0.3105,0.597361,0.3105,0.413351,0.0414,0.001117037,0.3105,-0.015625,0.3105,-1.128418,0.3105,-0.2714844,0.3105,-152.5,0.3105,38.53659,0.3105,24.45122,0.621,-85.2,0.621,8.1,0.621,46.5,0.02388461,0.7166154,0.3105,-48.46683,0.3105,-48.46683,0.3105,-48.46683
0.02440385,0,0.31725,-0.9230479,0.31725,0.6430619,0.31725,0.3625324,0.02440385,0,0.31725,-0.7783577,0.31725,0.728736,0.31725,-0.3094232,0.02440385,0,0.31725,-0.5456842,0.31725,-2.037594,0.31725,-0.02060091,0.02440385,0,0.31725,-0.6382673,0.31725,0.6690443,0.31725,0.3160919,0.0423,0.001096559,0.31725,0.05566406,0.31725,-1.180664,0.31725,-0.3911133,0.31725,-95.48781,0.31725,-75.12196,0.31725,15,0.6345,-84.4,0.6345,7.8,0.6345,44.6,0.02440385,0.7166154,0.31725,-48.46683,0.31725,-48.46683,0.31725,-48.46683
0.02492308,0,0.324,-1.126838,0.324,0.2992866,0.324,0.460294,0.02492308,0,0.324,-0.868773,0.324,0.4701523,0.324,-0.3664222,0.02492308,0,0.324,-0.6219195,0.324,-1.99856,0.324,-0.2636917,0.02492308,0,0.324,-0.7373772,0.324,0.4380647,0.324,-0.0202623,0.0432,0.001071382,0.324,0.1879883,0.324,-1.254395,0.324,-0.3393555,0.324,-63.04878,0.324,-124.8171,0.324,13.65854,0.648,-82.9,0.648,7.6,0.648,43.8,0.02492308,0.7166154,0.324,-48.46683,0.324,-48.46683,0.324,-48.46683
0.02544231,0,0.33075,-1.206755,0.33075,0.09302153,0.33075,0.4847344,0.02544231,0,0.33075,-0.9316706,0.33075,0.3917936,0.33075,-0.1832111,0.02544231,0,0.33075,-0.846613,0.33075,-1.479403,0.33075,-0.4243789,0.02544231,0,0.33075,-0.7532347,0.33075,0.2230148,0.33075,-0.2066755,0.0441,0.001047883,0.33075,0.1479492,0.33075,-1.242188,0.33075,-0.2700195,0.33075,-66.52439,0.33075,-82.5,0.33075,19.5122,0.6615,-81.6,0.6615,7.6,0.6615,41.5,0.02544231,0.7166154,0.33075,-48.46683,0.33075,-48.46683,0.33075,-48.46683
0.02596154,0,0.3375,-1.162801,0.3375,-0.04044414,0.3375,0.4684408,0.02596154,0,0.3375,-0.9513261,0.3375,0.3408605,0.3375,-0.08142716,0.02596154,0,0.3375,-1.007108,0.3375,-0.9095008,0.3375,-0.4243789,0.02596154,0,0.3375,-0.7611635,0.3375,0.04380647,0.3375,-0.2472001,0.045,0.001025727,0.3375,0.02587891,0.3375,-1.164063,0.3375,-0.2470703,0.3375,-83.65854,0.3375,-33.71951,0.3375,19.5122,0.675,-79.5,0.675,7,0.675,40,0.02596154,0.7166154,0.3375,-48.46683,0.3375,-48.46683,0.3375,-48.46683
0.02648077,0,0.34425,-1.118846,0.34425,-0.06471063,0.34425,0.4562206,0.02648077,0,0.34425,-0.9631194,0.34425,0.3251887,0.34425,-0.0488563,0.02648077,0,0.34425,-1.059269,0.34425,-0.4801227,0.34425,-0.3625761,0.02648077,0,0.34425,-0.8721665,0.34425,-0.01194722,0.34425,-0.09320661,0.0459,0.001000885,0.34425,-0.0546875,0.34425,-1.134766,0.34425,-0.2026367,0.34425,-84.32927,0.34425,-30.36585,0.34425,11.95122,0.6885,-78.2,0.6885,7,0.6885,39.5,0.02648077,0.7166154,0.34425,-48.46683,0.34425,-48.46683,0.34425,-48.46683
0.027,0,0.351,-1.090875,0.351,-0.02426649,0.351,0.460294,0.027,0,0.351,-0.9316706,0.351,0.3408605,0.351,-0.03257087,0.027,0,0.351,-1.051244,0.351,-0.1717512,0.351,-0.3955376,0.027,0,0.351,-1.078315,0.351,0.1194722,0.351,0.1499411,0.0468,0.0009740291,0.351,-0.08105469,0.351,-1.138672,0.351,-0.2226563,0.351,-63.84146,0.351,-70.42683,0.351,3.902439,0.702,-73.9,0.702,6.7,0.702,35.6,0.027,0.7166154,0.351,-48.46683,0.351,-48.46683,0.351,-48.46683
0.02751923,0,0.35775,-1.070895,0.35775,0.02022207,0.35775,0.4765876,0.02751923,0,0.35775,-0.9277395,0.35775,0.4035474,0.35775,0.0488563,0.02751923,0,0.35775,-1.039207,0.35775,0.1444272,0.35775,-0.5067825,0.02751923,0,0.35775,-1.284463,0.35775,0.2986805,0.35775,0.2269378,0.0477,0.0009525444,0.35775,-0.08398438,0.35775,-1.13623,0.35775,-0.2148438,0.35775,-47.56098,0.35775,-92.92683,0.35775,-0.2439024,0.7155,-71.8,0.7155,7.2,0.7155,33.2,0.02751923,0.7166154,0.35775,-48.46683,0.35775,-48.46683,0.35775,-48.46683
0.02803846,0,0.3645,-1.058908,0.3645,0.0849327,0.3645,0.480661,0.02803846,0,0.3645,-0.9709817,0.3645,0.5406752,0.3645,0.1506402,0.02803846,0,0.3645,-0.9990835,0.3645,0.4957365,0.3645,-0.6551092,0.02803846,0,0.3645,-1.40736,0.3645,0.3743462,0.3645,0.07699676,0.0486,0.0009277028,0.3645,-0.05859375,0.3645,-1.133789,0.3645,-0.2011719,0.3645,-46.40244,0.3645,-80.60976,0.3645,-2.560976,0.729,-69.3,0.729,7.4,0.729,32.8,0.02803846,0.7166154,0.3645,-48.46683,0.3645,-48.46683,0.3645,-48.46683
0.02855769,0,0.37125,-1.050916,0.37125,0.1536877,0.37125,0.4765876,0.02855769,0,0.37125,-1.006361,0.37125,0.6464595,0.37125,0.1791397,0.02855769,0,0.37125,-0.9268606,0.37125,0.7923977,0.37125,-0.7086715,0.02855769,0,0.37125,-1.387538,0.37125,0.3066453,0.37125,-0.1539935,0.0495,0.0009031967,0.37125,-0.01074219,0.37125,-1.126953,0.37125,-0.1757813,0.37125,-48.23171,0.37125,-56.89024,0.37125,-4.512195,0.7425,-66.7,0.7425,7.9,0.7425,31.2,0.02855769,0.7166154,0.37125,-48.46683,0.37125,-48.46683,0.37125,-48.46683
0.02907692,0,0.378,-1.058908,0.378,0.2386204,0.378,0.4440004,0.02907692,0,0.378,-1.026017,0.378,0.6425415,0.378,0.1832111,0.02907692,0,0.378,-0.8024767,0.378,0.9407283,0.378,-0.6715899,0.02907692,0,0.378,-1.217069,0.378,0.2031027,0.378,-0.3160919,0.0504,0.000877348,0.378,0.01904297,0.378,-1.129883,0.378,-0.1831055,0.378,-45.73171,0.378,-45.79268,0.378,-4.634146,0.756,-64.1,0.756,4.8,0.756,31.5,0.02907692,0.7166154,0.378,-48.46683,0.378,-48.46683,0.378,-48.46683
0.02959615,0,0.38475,-1.062904,0.38475,0.3033311,0.38475,0.4073398,0.02959615,0,0.38475,-1.022086,0.38475,0.6268697,0.38475,0.158783,0.02959615,0,0.38475,-0.6861175,0.38475,0.8977906,0.38475,-0.5438642,0.02959615,0,0.38475,-0.9910983,0.38475,0.1831907,0.38475,-0.3444592,0.0513,0.0008551918,0.38475,0.03662109,0.38475,-1.10791,0.38475,-0.2099609,0.38475,-40.79268,0.38475,-44.02439,0.38475,-0.4878049,0.7695,-61,0.7695,3.4,0.7695,31.4,0.02959615,0.7166154,0.38475,-48.46683,0.38475,-48.46683,0.38475,-48.46683
0.03011538,0,0.3915,-1.04692,0.3915,0.3518641,0.3915,0.3543857,0.03011538,0,0.3915,-1.006361,0.3915,0.6386236,0.3915,0.08142716,0.03011538,0,0.3915,-0.6500062,0.3915,0.6909084,0.3915,-0.428499,0.03011538,0,0.3915,-0.8325226,0.3915,0.2588564,0.3915,-0.2796198,0.0522,0.0008347143,0.3915,0.04345703,0.3915,-1.090332,0.3915,-0.2045898,0.3915,-37.13415,0.3915,-39.02439,0.3915,2.865854,0.783,-59.3,0.783,5.4,0.783,30.9,0.03011538,0.7166154,0.3915,-48.46683,0.3915,-48.46683,0.3915,-48.46683
0.03063462,0,0.39825,-1.030937,0.39825,0.3801749,0.39825,0.2932847,0.03063462,0,0.39825,-0.9631194,0.39825,0.6307877,0.39825,0.03257087,0.03063462,0,0.39825,-0.7262415,0.39825,0.4176677,0.39825,-0.3708165,0.03063462,0,0.39825,-0.7809855,0.39825,0.3703638,0.39825,-0.1702034,0.0531,0.0008115511,0.39825,0.02490234,0.39825,-1.069336,0.39825,-0.1660156,0.39825,-34.5122,0.39825,-23.10976,0.39825,6.219512,0.7965,-58.1,0.7965,8.5,0.7965,26.9,0.03063462,0.7166154,0.39825,-48.46683,0.39825,-48.46683,0.39825,-48.46683
0.03115385,0,0.405,-1.014953,0.405,0.3842193,0.405,0.2444039,0.03115385,0,0.405,-0.9356017,0.405,0.5563469,0.405,-0.05699901,0.03115385,0,0.405,-0.8907492,0.405,0.12491,0.405,-0.3460954,0.03115385,0,0.405,-0.7690923,0.405,0.4739064,0.405,-0.09725906,0.054,0.000789395,0.405,-0.006835938,0.405,-1.07666,0.405,-0.07373047,0.405,-33.59756,0.405,-12.2561,0.405,7.073171,0.81,-56.9,0.81,7.9,0.81,28.4,0.03115385,0.7166154,0.405,-48.46683,0.405,-48.46683,0.405,-48.46683
0.03167308,0,0.41175,-1.038928,0.41175,0.3680417,0.41175,0.1710827,0.03167308,0,0.41175,-0.943464,0.41175,0.4348909,0.41175,-0.1384262,0.03167308,0,0.41175,-1.039207,0.41175,-0.12491,0.41175,-0.2719321,0.03167308,0,0.41175,-0.7770211,0.41175,0.509748,0.41175,-0.09320661,0.0549,0.0007719387,0.41175,-0.01074219,0.41175,-1.09375,0.41175,-0.05615234,0.41175,-30.79268,0.41175,-18.96342,0.41175,6.280488,0.8235,-56.4,0.8235,7.9,0.8235,28.9,0.03167308,0.7166154,0.41175,-48.46683,0.41175,-48.46683,0.41175,-48.46683
0.03219231,0,0.4185,-1.070895,0.4185,0.283109,0.4185,0.101835,0.03219231,0,0.4185,-0.9591883,0.4185,0.2742555,0.4185,-0.2117106,0.03219231,0,0.4185,-1.135504,0.4185,-0.339599,0.4185,-0.1730477,0.03219231,0,0.4185,-0.7928786,0.4185,0.4739064,0.4185,-0.1742558,0.0558,0.0007517968,0.4185,0.01367188,0.4185,-1.089844,0.4185,-0.06201172,0.4185,-27.37805,0.4185,-31.64634,0.4185,4.939024,0.837,-57.5,0.837,9.4,0.837,28.6,0.03219231,0.7166154,0.4185,-48.46683,0.4185,-48.46683,0.4185,-48.46683
0.03271154,0,0.42525,-1.082883,0.42525,0.165821,0.42525,0.03666059,0.03271154,0,0.42525,-0.9709817,0.42525,0.1097022,0.42525,-0.2687096,0.03271154,0,0.42525,-1.147542,0.42525,-0.4918331,0.42525,-0.0988844,0.03271154,0,0.42525,-0.8047718,0.42525,0.3902759,0.42525,-0.2755674,0.0567,0.0007296407,0.42525,0.05517578,0.42525,-1.09375,0.42525,-0.06396484,0.42525,-24.81707,0.42525,-40.36586,0.42525,4.878049,0.8505,-59,0.8505,9.7,0.8505,29,0.03271154,0.7166154,0.42525,-48.46683,0.42525,-48.46683,0.42525,-48.46683
0.03323077,0,0.432,-1.074891,0.432,0.02022207,0.432,0,0.03323077,0,0.432,-0.9591883,0.432,-0.03134349,0.432,-0.3216373,0.03323077,0,0.432,-1.075319,0.432,-0.5659984,0.432,-0.1030046,0.03323077,0,0.432,-0.8285582,0.432,0.3385046,0.432,-0.3120395,0.0576,0.0007148699,0.432,0.07373047,0.432,-1.093262,0.432,-0.03417969,0.432,-24.02439,0.432,-40.42683,0.432,5.243903,0.864,-60.6,0.864,8.9,0.864,30,0.03323077,0.7166154,0.432,-48.46683,0.432,-48.46683,0.432,-48.46683
0.03375,0,0.43875,-1.042924,0.43875,-0.1051548,0.43875,-0.04073398,0.03375,0,0.43875,-0.9120151,0.43875,-0.1371278,0.43875,-0.3175659,0.03375,0,0.43875,-0.9388978,0.43875,-0.5659984,0.43875,-0.1153651,0.03375,0,0.43875,-0.8523446,0.43875,0.3265573,0.43875,-0.2755674,0.0585,0.0006979172,0.43875,0.08642578,0.43875,-1.072266,0.43875,-0.005859375,0.43875,-25.30488,0.43875,-36.95122,0.43875,5.304878,0.8775,-62.5,0.8775,8.9,0.8775,31.4,0.03375,0.7166154,0.43875,-48.46683,0.43875,-48.46683,0.43875,-48.46683
0.03426923,0,0.4455,-1.022945,0.4455,-0.2062651,0.4455,-0.07332117,0.03426923,0,0.4455,-0.8884284,0.4455,-0.2076506,0.4455,-0.2931378,0.03426923,0,0.4455,-0.8385882,0.4455,-0.464509,0.4455,-0.1606871,0.03426923,0,0.4455,-0.8523446,0.4455,0.3265573,0.4455,-0.1864132,0.0594,0.0006792859,0.4455,0.06884766,0.4455,-1.060547,0.4455,0.001464844,0.4455,-27.80488,0.4455,-33.65854,0.4455,4.634146,0.891,-64.1,0.891,8.5,0.891,32.8,0.03426923,0.7166154,0.4455,-48.46683,0.4455,-48.46683,0.4455,-48.46683
0.03478846,0,0.45225,-1.006961,0.45225,-0.2426648,0.45225,-0.08554137,0.03478846,0,0.45225,-0.8727041,0.45225,-0.2076506,0.45225,-0.3053519,0.03478846,0,0.45225,-0.8105015,0.45225,-0.2966612,0.45225,-0.1771679,0.03478846,0,0.45225,-0.8404514,0.45225,0.3385046,0.45225,-0.1134689,0.0603,0.0006645152,0.45225,0.05126953,0.45225,-1.030273,0.45225,0.005859375,0.45225,-30.85366,0.45225,-31.09756,0.45225,4.634146,0.9045,-66.7,0.9045,7.6,0.9045,34.6,0.03478846,0.7166154,0.45225,-48.46683,0.45225,-48.46683,0.45225,-48.46683
0.03530769,0,0.459,-0.9909778,0.459,-0.2224428,0.459,-0.07739457,0.03530769,0,0.459,-0.8412553,0.459,-0.1880609,0.459,-0.2646383,0.03530769,0,0.459,-0.8506253,0.459,-0.07806874,0.459,-0.1318459,0.03530769,0,0.459,-0.8206295,0.459,0.3663814,0.459,-0.0729443,0.0612,0.0006497444,0.459,0.02587891,0.459,-0.9824219,0.459,-0.0004882813,0.459,-35.54878,0.459,-29.26829,0.459,5.97561,0.918,-69.1,0.918,6.4,0.918,36.7,0.03530769,0.7166154,0.459,-48.46683,0.459,-48.46683,0.459,-48.46683
0.03582693,0,0.46575,-0.9470232,0.46575,-0.1536877,0.46575,-0.08146796,0.03582693,0,0.46575,-0.8373243,0.46575,-0.125374,0.46575,-0.215782,0.03582693,0,0.46575,-0.9429101,0.46575,0.1483306,0.46575,-0.07004312,0.03582693,0,0.46575,-0.8008075,0.46575,0.4022231,0.46575,-0.05673445,0.0621,0.0006353094,0.46575,0.007324219,0.46575,-0.9755859,0.46575,-0.02294922,0.46575,-40.54878,0.46575,-23.41463,0.46575,7.5,0.9315,-71.2,0.9315,4.8,0.9315,38.5,0.03582693,0.7166154,0.46575,-48.46683,0.46575,-48.46683,0.46575,-48.46683
0.03634615,0,0.4725,-0.9310396,0.4725,-0.0566218,0.4725,-0.07332117,0.03634615,0,0.4725,-0.8530486,0.4725,-0.04701523,0.4725,-0.2646383,0.03634615,0,0.4725,-1.007108,0.4725,0.3005646,0.4725,-0.04532201,0.03634615,0,0.4725,-0.7928786,0.4725,0.4460295,0.4725,-0.06078691,0.063,0.0006208743,0.4725,0.01611328,0.4725,-0.9863281,0.4725,-0.01318359,0.4725,-44.63415,0.4725,-18.78049,0.4725,7.926829,0.945,-74.3,0.945,3.4,0.945,41.2,0.03634615,0.7166154,0.4725,-48.46683,0.4725,-48.46683,0.4725,-48.46683
0.03686538,0,0.47925,-0.9310396,0.47925,0.02426649,0.47925,-0.07332117,0.03686538,0,0.47925,-0.868773,0.47925,-0.02350762,0.47925,-0.2524242,0.03686538,0,0.47925,-1.023158,0.47925,0.3474059,0.47925,-0.03296147,0.03686538,0,0.47925,-0.7889143,0.47925,0.4778888,0.47925,-0.09320661,0.0639,0.000606775,0.47925,0.01464844,0.47925,-1.013184,0.47925,-0.006835938,0.47925,-48.29268,0.47925,-16.95122,0.47925,8.47561,0.9585,-76.3,0.9585,2,0.9585,43.1,0.03686538,0.7166154,0.47925,-48.46683,0.47925,-48.46683,0.47925,-48.46683
