X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.2898,-7.049668E-06,4.347,0,0.2898,3.591974E-05,4.347,0
0.2907,4.36408E-06,4.3605,0,0.2907,1.309224E-05,4.3605,0
0.2916,8.392462E-06,4.374,0,0.2916,-6.848249E-05,4.374,0
0.2925,-7.385367E-06,4.3875,0,0.2925,2.18204E-05,4.3875,0
0.2934,1.007095E-06,4.401,0,0.2934,2.417029E-05,4.401,0
0.2943,1.007095E-05,4.4145,0,0.2943,-5.001907E-05,4.4145,0
0.2952,-3.088426E-05,4.428,0,0.2952,-5.404745E-05,4.428,0
0.2961,-1.678492E-06,4.4415,0,0.2961,3.356985E-07,4.4415,0
0.297,6.713969E-07,4.455,0,0.297,-1.577783E-05,4.455,0
0.2979,-1.208515E-05,4.4685,0,0.2979,-2.316319E-05,4.4685,0
0.2988,4.028382E-06,4.482,0,0.2988,-6.478981E-05,4.482,0
0.2997,9.063859E-06,4.4955,0,0.2997,-5.706874E-06,4.4955,0
0.3006,-8.89601E-05,4.509,0,0.3006,1.342794E-06,4.509,0
0.3015,-8.526741E-05,4.5225,0,0.3015,-6.64683E-05,4.5225,0
0.3024,-4.33051E-05,4.536,0,0.3024,-7.418937E-05,4.536,0
