X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.1287,-1.644922E-05,1.9305,118,0.1287,-1.007095E-06,1.9305,0
0.1296,5.069047E-05,1.944,119,0.1296,-4.599069E-05,1.944,-1
0.1305,3.021286E-06,1.9575,119,0.1305,-3.356985E-05,1.9575,-1
0.1314,1.846342E-05,1.971,120,0.1314,-2.618448E-05,1.971,-4
0.1323,6.478981E-05,1.9845,120,0.1323,-4.699779E-05,1.9845,0
0.1332,5.102617E-05,1.998,118,0.1332,-8.023193E-05,1.998,-1
0.1341,-3.289845E-05,2.0115,118,0.1341,-0.0001185016,2.0115,-2
0.135,-4.53193E-05,2.025,119,0.135,-0.0001104448,2.025,-2
0.1359,-5.337606E-05,2.0385,119,0.1359,-6.948959E-05,2.0385,0
0.1368,6.411841E-05,2.052,120,0.1368,-6.948959E-05,2.052,-1
0.1377,0.0001712062,2.0655,119,0.1377,-2.18204E-05,2.0655,-1
0.1386,8.157473E-05,2.079,118,0.1386,2.28275E-05,2.079,-1
0.1395,5.539025E-05,2.0925,119,0.1395,-1.443504E-05,2.0925,-1
0.1404,0,2.106,118,0.1404,-4.196231E-05,2.106,0
0.1413,-0.0002077974,2.1195,119,0.1413,1.376364E-05,2.1195,0
0.1422,-8.358892E-05,2.133,119,0.1422,3.793393E-05,2.133,-1
0.1431,-5.774014E-05,2.1465,118,0.1431,1.040665E-05,2.1465,0
0.144,-0.0001399863,2.16,118,0.144,-8.392462E-06,2.16,0
0.1449,-3.424125E-05,2.1735,119,0.1449,-6.411841E-05,2.1735,-2
0.1458,-2.920577E-05,2.187,119,0.1458,-6.411841E-05,2.187,0
0.1467,-7.788205E-05,2.2005,119,0.1467,-4.599069E-05,2.2005,0
0.1476,-1.745632E-05,2.214,118,0.1476,-0.0001017166,2.214,-4
0.1485,1.376364E-05,2.2275,118,0.1485,-0.0001185016,2.2275,0
0.1494,4.196231E-05,2.241,119,0.1494,-9.298848E-05,2.241,-1
0.1503,3.323415E-05,2.2545,117,0.1503,-5.438316E-05,2.2545,-4
0.1512,1.678492E-06,2.268,118,0.1512,5.606165E-05,2.268,-2
